availability_id,has_availability,availability_30,availability_60,availability_90,availability_365
5014,t,16,31,50,207
5015,t,0,0,0,0
5016,t,14,14,17,17
5017,f,0,0,0,0
5018,f,0,0,0,0
5019,t,12,30,60,60
5020,t,0,0,0,97
5021,t,0,0,0,0
5022,t,0,0,0,0
5023,t,0,0,0,0
5024,t,0,0,1,116
5025,t,22,50,80,323
5026,t,29,59,89,364
5027,t,3,28,33,308
5028,t,4,34,64,154
5029,f,0,0,0,0
5030,t,4,4,4,4
5031,t,2,26,26,26
5032,t,0,7,37,312
5033,t,9,34,64,339
5034,f,0,0,0,0
5035,t,0,0,0,0
5036,f,0,0,0,0
5037,t,0,0,0,0
5038,f,0,0,0,0
5039,t,28,58,88,363
5040,f,0,0,0,0
5041,t,0,0,0,0
5042,t,0,0,0,0
5043,t,27,57,87,362
5044,t,7,37,67,241
5045,t,5,25,50,50
5046,t,9,9,9,9
5047,f,0,0,0,0
5048,t,1,1,1,1
5049,f,0,0,0,0
5050,t,30,60,90,365
5051,t,0,0,23,23
5052,t,0,0,0,0
5053,t,0,0,0,0
5054,f,0,0,0,0
5055,t,13,17,43,43
5056,t,0,0,0,0
5057,f,0,0,0,0
5058,t,0,15,45,320
5059,t,17,47,77,352
5060,t,4,7,25,36
5061,t,0,0,0,263
5062,t,23,53,83,263
5063,t,0,0,0,0
5064,t,12,24,49,313
5065,t,22,52,82,357
5066,t,0,0,0,250
5067,t,0,17,47,322
5068,f,0,0,0,0
5069,t,0,3,33,112
5070,t,0,0,0,249
5071,t,0,0,0,0
5072,f,0,0,0,0
5073,t,1,1,6,281
5074,t,12,39,69,344
5075,t,21,51,81,356
5076,t,7,12,12,160
5077,t,0,5,35,35
5078,t,2,17,28,303
5079,t,0,0,0,0
5080,t,14,36,66,246
5081,t,0,0,0,263
5082,t,9,9,9,9
5083,t,13,43,73,348
5084,t,2,5,10,73
5085,t,0,29,59,334
5086,t,0,0,0,249
5087,t,0,24,54,329
5088,t,6,14,21,101
5089,t,18,48,73,135
5090,t,0,0,20,295
5091,t,10,23,50,310
5092,t,18,24,48,48
5093,t,0,8,38,313
5094,t,16,46,76,76
5095,t,0,0,0,0
5096,t,30,9,9,62
5097,t,11,41,71,71
5098,f,0,0,0,0
5099,t,1,1,29,29
5100,t,1,1,1,1
5101,t,16,40,70,151
5102,t,0,0,0,0
5103,t,7,37,67,342
5104,t,9,26,26,26
5105,t,1,3,1,1
5106,t,13,34,64,325
5107,f,0,0,0,0
5108,t,2,8,9,78
5109,t,0,0,0,0
5110,t,0,0,0,0
5111,t,0,0,0,0
5112,t,1,7,37,37
5113,f,0,0,0,0
5114,f,0,0,0,0
5115,t,7,7,7,84
5116,t,0,0,0,0
5117,t,0,0,9,9
5118,f,0,0,0,0
5119,t,3,5,14,70
5120,t,3,14,34,306
5121,t,0,0,0,0
5122,t,0,0,0,30
5123,t,0,0,0,0
5124,t,30,60,90,365
5125,f,0,0,0,0
5126,t,10,38,68,336
5127,t,7,37,67,342
5128,t,0,12,17,197
5129,t,0,0,0,0
5130,t,5,24,54,320
5131,f,0,0,0,0
5132,t,12,40,66,156
5133,f,0,0,0,0
5134,f,0,0,0,0
5135,t,3,20,44,319
5136,t,3,3,9,276
5137,t,3,20,49,49
5138,t,3,33,63,338
5139,t,0,22,52,327
5140,t,0,0,0,113
5141,t,5,7,22,234
5142,t,0,0,0,76
5143,f,0,0,0,0
5144,t,5,28,58,58
5145,t,6,17,36,112
5146,t,0,0,0,140
5147,t,19,49,79,354
5148,t,0,0,0,213
5149,t,0,0,0,0
5150,f,0,0,0,0
5151,t,0,0,0,0
5152,t,4,14,35,102
5153,t,4,10,40,285
5154,t,17,47,77,77
5155,t,0,0,0,0
5156,t,7,28,53,138
5157,t,1,1,1,245
5158,t,26,55,85,220
5159,t,19,42,72,252
5160,t,1,3,6,68
5161,t,4,28,41,41
5162,f,0,0,0,0
5163,t,0,20,50,325
5164,t,4,34,64,339
5165,t,0,0,0,65
5166,t,0,0,0,0
5167,t,29,59,89,364
5168,t,0,0,0,238
5169,t,5,5,5,5
5170,t,0,0,0,68
5171,f,0,0,0,0
5172,t,6,6,6,96
5173,t,23,53,72,347
5174,t,0,0,0,0
5175,t,0,26,37,157
5176,f,0,0,0,0
5177,t,0,0,0,0
5178,t,20,48,78,135
5179,f,0,0,0,0
5180,t,0,6,36,311
5181,t,22,52,82,108
5182,t,6,36,66,341
5183,t,3,6,29,296
5184,t,0,0,0,0
5185,f,0,0,0,0
5186,t,0,1,10,257
5187,f,0,0,0,0
5188,t,16,46,76,166
5189,t,0,0,0,0
5190,t,6,20,45,78
5191,t,14,44,74,349
5192,t,0,0,0,0
5193,t,28,58,88,363
5194,t,7,7,7,267
5195,t,12,13,21,276
5196,t,6,36,66,156
5197,f,0,0,0,0
5198,f,0,0,0,0
5199,f,0,0,0,0
5200,t,20,50,80,170
5201,t,0,0,0,0
5202,t,0,0,0,0
5203,t,0,2,27,266
5204,t,30,5,5,5
5205,t,30,60,90,365
5206,t,28,56,84,358
5207,t,4,16,40,40
5208,t,3,23,53,315
5209,t,0,0,0,0
5210,t,1,25,25,25
5211,t,14,40,70,70
5212,f,0,0,0,0
5213,t,24,54,84,84
5214,f,0,0,0,0
5215,t,0,0,0,365
5216,t,0,0,6,12
5217,t,27,49,72,347
5218,t,28,57,86,361
5219,t,4,14,14,14
5220,t,27,57,87,362
5221,t,28,58,88,363
5222,t,10,28,57,317
5223,t,20,50,80,355
5224,t,17,40,68,342
5225,t,15,45,75,345
5226,t,5,18,40,129
5227,t,0,5,35,310
5228,f,0,0,0,0
5229,t,3,21,51,51
5230,t,17,47,51,51
5231,t,30,60,90,365
5232,t,10,21,41,288
5233,t,17,19,38,305
5234,t,12,13,43,284
5235,t,0,0,0,219
5236,t,0,0,0,10
5237,t,22,52,82,172
5238,t,2,13,43,304
5239,t,0,0,0,0
5240,t,0,4,34,309
5241,t,1,6,7,7
5242,f,0,0,0,0
5243,t,23,53,83,358
5244,t,0,0,0,0
5245,f,0,0,0,0
5246,t,0,0,0,0
5247,t,8,13,31,100
5248,t,17,47,77,167
5249,t,14,20,24,253
5250,t,0,0,0,0
5251,t,0,0,0,64
5252,f,0,0,0,0
5253,t,4,33,63,63
5254,t,0,0,0,0
5255,t,0,0,0,0
5256,t,0,0,0,0
5257,t,26,55,85,360
5258,t,4,5,32,122
5259,t,0,0,0,71
5260,t,21,49,79,169
5261,f,0,0,0,0
5262,t,18,48,78,353
5263,f,0,0,0,0
5264,t,4,14,42,132
5265,t,12,21,51,314
5266,t,3,10,32,106
5267,f,0,0,0,0
5268,t,30,60,90,365
5269,f,0,0,0,0
5270,t,0,0,0,25
5271,t,12,42,72,72
5272,t,0,0,0,0
5273,t,0,0,0,0
5274,t,4,4,14,188
5275,t,0,4,8,101
5276,f,0,0,0,0
5277,f,0,0,0,0
5278,t,1,1,1,65
5279,t,0,18,48,323
5280,t,30,60,90,365
5281,t,6,11,41,41
5282,f,0,0,0,0
5283,t,0,0,0,0
5284,t,4,11,35,35
5285,t,0,0,0,0
5286,t,1,1,1,251
5287,t,16,23,53,131
5288,t,3,13,43,121
5289,t,10,40,70,345
5290,t,13,43,73,144
5291,t,0,6,36,311
5292,f,0,0,0,0
5293,t,0,0,0,0
5294,t,0,0,0,160
5295,t,0,0,0,0
5296,t,28,58,88,320
5297,t,13,41,69,334
5298,t,1,1,18,277
5299,t,0,0,0,0
5300,t,4,25,49,112
5301,t,0,0,0,249
5302,f,0,0,0,0
5303,f,0,0,0,0
5304,t,0,5,35,310
5305,t,5,5,5,196
5306,f,0,0,0,0
5307,t,0,0,0,129
5308,t,10,40,70,160
5309,t,0,0,0,0
5310,t,4,34,64,339
5311,t,0,0,1,38
5312,f,0,0,0,0
5313,t,0,0,0,0
5314,f,0,0,0,0
5315,t,0,0,0,0
5316,f,0,0,0,0
5317,t,0,15,45,320
5318,f,0,0,0,0
5319,t,0,0,0,0
5320,t,14,39,39,39
5321,t,4,4,4,93
5322,t,3,17,42,310
5323,t,1,8,38,313
5324,t,6,36,66,273
5325,t,20,27,57,332
5326,t,6,36,66,341
5327,t,1,2,6,281
5328,f,0,0,0,0
5329,t,0,1,4,265
5330,f,0,0,0,0
5331,t,1,15,37,300
5332,t,0,0,0,0
5333,t,0,7,37,214
5334,f,0,0,0,0
5335,t,5,35,65,340
5336,t,17,47,77,303
5337,t,1,4,8,75
5338,t,1,6,36,126
5339,t,5,16,43,302
5340,t,0,0,0,0
5341,t,0,0,0,0
5342,t,0,0,0,0
5343,t,1,4,29,108
5344,t,7,7,12,102
5345,t,0,0,0,0
5346,t,0,0,0,0
5347,t,1,1,1,265
5348,t,10,40,70,160
5349,t,0,0,0,69
5350,f,0,0,0,0
5351,t,0,5,35,208
5352,t,0,28,58,92
5353,f,0,0,0,0
5354,t,0,0,0,96
5355,t,0,0,0,0
5356,t,17,47,77,352
5357,t,0,0,0,0
5358,t,6,36,66,341
5359,t,0,0,0,0
5360,t,0,0,0,161
5361,t,15,41,71,346
5362,t,0,5,35,310
5363,t,24,52,79,344
5364,t,0,0,0,0
5365,t,6,19,27,108
5366,t,3,25,55,145
5367,t,0,0,0,0
5368,t,8,20,49,316
5369,t,0,0,0,0
5370,t,30,30,30,90
5371,t,15,22,44,128
5372,t,6,36,66,341
5373,t,0,0,0,259
5374,f,0,0,0,0
5375,t,0,0,0,0
5376,f,0,0,0,0
5377,f,0,0,0,0
5378,t,15,42,72,217
5379,t,29,59,89,89
5380,f,0,0,0,0
5381,f,0,0,0,0
5382,t,0,12,15,290
5383,f,0,0,0,0
5384,f,0,0,0,0
5385,t,0,19,49,324
5386,t,3,15,30,280
5387,t,5,24,36,295
5388,t,10,40,70,345
5389,t,19,49,79,354
5390,t,0,0,0,0
5391,f,0,0,0,0
5392,t,0,0,0,263
5393,t,4,34,64,339
5394,t,2,12,42,313
5395,t,0,0,0,249
5396,t,5,13,39,305
5397,t,0,0,0,0
5398,f,0,0,0,0
5399,f,0,0,0,0
5400,t,0,0,0,0
5401,t,0,0,2,277
5402,f,0,0,0,0
5403,t,4,4,4,4
5404,t,0,15,45,320
5405,t,26,55,85,220
5406,t,0,0,0,249
5407,f,0,0,0,0
5408,t,6,36,66,156
5409,t,7,22,46,319
5410,t,0,0,0,0
5411,t,20,48,78,78
5412,t,0,0,0,261
5413,t,28,57,87,362
5414,f,0,0,0,0
5415,t,7,32,32,250
5416,t,2,2,28,303
5417,t,27,56,85,172
5418,t,0,0,0,0
5419,t,9,39,69,340
5420,t,28,58,88,178
5421,t,15,38,68,158
5422,f,0,0,0,0
5423,t,0,0,0,0
5424,f,0,0,0,0
5425,t,12,35,60,60
5426,t,0,0,0,0
5427,t,17,47,72,72
5428,t,0,24,54,329
5429,t,0,3,8,69
5430,f,0,0,0,0
5431,t,8,21,45,45
5432,t,0,0,0,0
5433,f,0,0,0,0
5434,t,0,0,0,0
5435,f,0,0,0,0
5436,t,0,0,0,0
5437,t,0,0,0,0
5438,f,0,0,0,0
5439,t,6,10,20,162
5440,t,0,0,0,0
5441,t,16,38,68,81
5442,t,0,22,52,137
5443,t,0,0,0,0
5444,t,2,27,57,321
5445,t,8,8,8,8
5446,f,0,0,0,0
5447,t,0,0,0,0
5448,t,4,31,61,151
5449,t,0,0,0,0
5450,t,0,0,0,0
5451,t,7,37,67,342
5452,t,5,5,21,21
5453,t,20,20,30,120
5454,t,11,20,38,299
5455,f,0,0,0,0
5456,f,0,0,0,0
5457,f,0,0,0,0
5458,t,6,7,7,134
5459,t,23,53,83,358
5460,t,2,14,29,285
5461,t,0,0,0,71
5462,t,0,0,0,0
5463,t,0,5,35,279
5464,t,17,41,66,128
5465,t,0,29,59,334
5466,t,5,10,32,297
5467,t,22,52,82,357
5468,f,0,0,0,0
5469,f,0,0,0,0
5470,t,0,0,0,0
5471,t,8,8,8,8
5472,t,3,7,27,27
5473,t,0,0,0,0
5474,t,3,4,26,301
5475,t,13,43,73,348
5476,t,15,45,75,165
5477,t,9,12,30,305
5478,t,3,7,11,220
5479,t,0,0,0,0
5480,t,16,46,76,351
5481,t,0,0,0,12
5482,t,0,8,16,255
5483,t,0,5,35,125
5484,t,0,0,0,0
5485,f,0,0,0,0
5486,t,24,45,75,350
5487,f,0,0,0,0
5488,t,15,43,73,73
5489,t,0,0,0,0
5490,f,0,0,0,0
5491,t,0,0,15,131
5492,t,0,0,0,0
5493,t,23,53,83,358
5494,t,1,1,12,12
5495,f,0,0,0,0
5496,t,0,0,0,0
5497,t,1,1,1,1
5498,t,2,5,9,158
5499,f,0,0,0,0
5500,t,0,0,90,365
5501,t,0,0,0,0
5502,t,21,51,81,356
5503,t,0,0,21,228
5504,t,29,59,89,364
5505,t,0,0,0,365
5506,t,3,9,25,243
5507,t,4,6,6,199
5508,t,7,7,7,92
5509,t,0,0,0,0
5510,t,16,46,76,351
5511,t,0,9,20,193
5512,t,1,7,37,127
5513,f,0,0,0,0
5514,t,5,18,18,267
5515,f,0,0,0,0
5516,t,30,60,90,365
5517,t,0,0,0,0
5518,t,30,60,90,365
5519,t,7,28,53,53
5520,t,12,42,72,72
5521,t,7,17,44,130
5522,t,2,8,35,118
5523,t,4,5,31,31
5524,t,7,31,59,324
5525,t,0,0,0,0
5526,t,15,45,75,75
5527,t,25,55,85,360
5528,t,0,18,48,138
5529,f,0,0,0,0
5530,t,0,0,0,0
5531,t,4,5,15,79
5532,t,17,47,77,77
5533,t,4,27,57,290
5534,t,30,60,30,5
5535,t,26,56,86,176
5536,t,0,5,30,61
5537,t,0,0,0,0
5538,t,19,49,79,354
5539,t,5,31,61,61
5540,t,5,10,22,275
5541,f,0,0,0,0
5542,t,13,30,60,150
5543,t,0,0,0,0
5544,t,0,0,0,0
5545,t,1,22,52,52
5546,t,2,4,17,251
5547,t,6,11,11,11
5548,t,23,53,83,358
5549,t,0,0,0,0
5550,t,0,0,0,0
5551,t,1,27,57,57
5552,f,0,0,0,0
5553,f,0,0,0,0
5554,t,0,0,0,218
5555,t,27,52,52,52
5556,f,0,0,0,0
5557,t,15,38,68,158
5558,t,30,60,90,365
5559,t,10,23,53,320
5560,t,26,56,86,357
5561,t,0,0,0,0
5562,t,1,2,2,2
5563,t,0,0,0,0
5564,t,9,39,69,159
5565,t,0,0,0,0
5566,t,23,53,83,358
5567,t,29,59,89,179
5568,t,0,0,0,0
5569,t,0,0,0,156
5570,t,0,0,0,0
5571,f,0,0,0,0
5572,t,0,5,35,35
5573,t,4,14,38,313
5574,t,5,12,42,127
5575,t,0,0,0,18
5576,t,0,0,0,0
5577,f,0,0,0,0
5578,t,29,59,89,364
5579,f,0,0,0,0
5580,t,0,0,0,7
5581,f,0,0,0,0
5582,f,0,0,0,0
5583,t,24,54,84,359
5584,t,0,0,6,152
5585,t,1,7,9,95
5586,t,24,54,84,359
5587,t,20,45,45,45
5588,t,0,1,1,236
5589,f,0,0,0,0
5590,t,22,52,82,355
5591,t,1,1,1,1
5592,f,0,0,0,0
5593,t,12,34,61,151
5594,t,0,8,38,313
5595,t,0,0,0,0
5596,t,0,0,0,0
5597,t,0,0,0,0
5598,f,0,0,0,0
5599,t,0,0,0,0
5600,t,0,0,0,0
5601,t,0,0,0,0
5602,t,0,0,0,16
5603,t,0,23,53,328
5604,t,0,22,52,142
5605,t,6,14,29,183
5606,t,20,48,69,328
5607,t,30,60,90,90
5608,f,0,0,0,0
5609,t,20,43,73,348
5610,f,0,0,0,0
5611,t,0,0,0,0
5612,t,12,42,60,117
5613,f,0,0,0,0
5614,t,3,3,3,224
5615,t,1,7,24,93
5616,t,0,0,0,0
5617,t,25,55,85,360
5618,f,0,0,0,0
5619,t,13,33,63,63
5620,t,0,0,0,0
5621,t,6,36,66,341
5622,t,0,0,16,291
5623,t,0,5,35,310
5624,t,9,20,38,296
5625,t,0,0,0,0
5626,f,0,0,0,0
5627,t,14,35,62,336
5628,t,0,23,50,50
5629,t,11,27,57,321
5630,t,2,6,12,12
5631,t,5,9,20,88
5632,t,1,7,37,312
5633,f,0,0,0,0
5634,t,10,31,50,50
5635,t,2,2,22,289
5636,t,12,29,51,326
5637,t,0,0,0,160
5638,t,30,60,90,180
5639,t,6,36,66,341
5640,t,11,22,40,62
5641,t,21,51,81,356
5642,t,0,0,0,129
5643,t,21,51,81,81
5644,f,0,0,0,0
5645,t,29,59,89,364
5646,t,28,58,88,363
5647,t,6,36,66,341
5648,t,0,27,57,57
5649,t,0,0,0,0
5650,t,4,5,32,32
5651,t,0,0,0,154
5652,t,5,19,32,32
5653,t,24,54,84,359
5654,t,0,0,0,0
5655,t,0,0,0,5
5656,f,0,0,0,0
5657,t,0,0,0,0
5658,t,0,0,0,68
5659,t,6,36,66,341
5660,t,5,35,65,340
5661,t,0,5,35,125
5662,t,30,60,90,365
5663,t,0,0,0,254
5664,t,0,0,0,0
5665,f,0,0,0,0
5666,f,0,0,0,0
5667,t,2,2,2,244
5668,t,6,25,55,330
5669,t,0,0,0,0
5670,t,0,0,0,218
5671,t,6,36,66,341
5672,t,0,0,0,0
5673,t,1,5,35,310
5674,t,5,34,60,60
5675,t,0,0,0,251
5676,t,1,12,20,286
5677,f,0,0,0,0
5678,t,23,53,83,357
5679,t,0,0,0,42
5680,t,3,17,34,108
5681,t,0,0,0,0
5682,f,0,0,0,0
5683,t,0,5,35,35
5684,t,19,49,79,354
5685,t,25,52,82,357
5686,t,2,4,27,234
5687,f,0,0,0,0
5688,t,0,0,0,0
5689,t,0,0,0,0
5690,t,0,0,0,190
5691,f,0,0,0,0
5692,f,0,0,0,0
5693,f,0,0,0,0
5694,t,0,6,35,35
5695,t,8,21,48,316
5696,t,5,14,29,292
5697,t,30,60,90,365
5698,t,0,0,0,0
5699,f,0,0,0,0
5700,t,6,36,66,341
5701,t,0,0,0,0
5702,t,5,5,30,30
5703,t,4,28,45,131
5704,t,30,35,30,30
5705,t,0,0,0,66
5706,t,0,0,0,0
5707,t,30,60,40,73
5708,t,1,1,10,72
5709,t,0,0,0,0
5710,t,0,29,59,149
5711,t,0,0,0,0
5712,t,0,0,0,0
5713,t,0,0,6,281
5714,t,0,0,0,0
5715,t,11,31,61,336
5716,t,5,7,18,95
5717,f,0,0,0,0
5718,t,0,0,0,0
5719,t,29,59,89,364
5720,f,0,0,0,0
5721,t,2,16,46,321
5722,t,17,40,70,345
5723,t,30,60,90,365
5724,f,0,0,0,0
5725,f,0,0,0,0
5726,t,8,38,68,343
5727,t,0,4,4,4
5728,t,0,28,58,148
5729,f,0,0,0,0
5730,t,0,0,0,7
5731,t,0,0,0,15
5732,t,30,60,90,365
5733,t,0,0,0,0
5734,t,0,0,20,295
5735,t,0,0,0,0
5736,t,1,1,12,190
5737,t,0,0,0,0
5738,f,0,0,0,0
5739,t,2,17,47,47
5740,t,0,0,0,29
5741,t,1,9,25,287
5742,t,0,0,0,0
5743,f,0,0,0,0
5744,t,0,0,0,0
5745,t,14,44,74,164
5746,t,0,0,8,38
5747,t,0,0,0,0
5748,t,25,53,72,72
5749,f,0,0,0,0
5750,t,14,43,73,130
5751,t,19,49,79,354
5752,t,0,0,0,0
5753,f,0,0,0,0
5754,t,0,0,0,235
5755,t,11,24,47,307
5756,t,1,6,36,219
5757,t,2,10,38,38
5758,f,0,0,0,0
5759,t,1,30,60,335
5760,t,1,1,1,160
5761,t,6,19,19,19
5762,t,0,0,0,218
5763,t,24,54,84,110
5764,t,22,44,52,138
5765,t,3,3,3,222
5766,f,0,0,0,0
5767,t,0,0,0,64
5768,t,30,60,60,157
5769,t,30,60,60,8
5770,t,28,58,88,363
5771,t,0,0,0,225
5772,t,17,47,77,167
5773,f,0,0,0,0
5774,t,22,52,82,172
5775,t,4,8,38,309
5776,t,4,4,7,68
5777,t,0,0,18,293
5778,t,22,52,82,357
5779,t,0,0,0,0
5780,f,0,0,0,0
5781,t,0,0,0,0
5782,t,0,0,0,0
5783,f,0,0,0,0
5784,t,0,0,0,0
5785,t,3,16,32,294
5786,t,0,0,0,255
5787,t,13,43,73,279
5788,t,5,35,65,340
5789,t,2,9,33,111
5790,t,0,0,0,0
5791,f,0,0,0,0
5792,f,0,0,0,0
5793,t,3,4,8,71
5794,t,30,60,90,43
5795,t,0,0,0,0
5796,t,0,0,0,0
5797,t,3,6,29,109
5798,t,1,6,36,36
5799,f,0,0,0,0
5800,t,26,56,86,360
5801,f,0,0,0,0
5802,t,0,0,0,0
5803,f,0,0,0,0
5804,t,0,0,0,0
5805,f,0,0,0,0
5806,t,0,0,1,1
5807,t,0,0,0,0
5808,t,30,60,90,180
5809,t,3,14,44,224
5810,t,9,22,37,111
5811,t,29,59,89,89
5812,t,26,55,84,84
5813,t,24,54,84,359
5814,f,0,0,0,0
5815,t,0,1,12,208
5816,t,1,31,61,336
5817,t,23,53,83,83
5818,t,22,52,82,357
5819,t,11,13,30,30
5820,t,0,0,0,0
5821,t,3,3,12,136
5822,t,0,0,0,0
5823,t,0,0,0,0
5824,t,0,0,19,294
5825,t,14,34,64,331
5826,t,0,0,0,0
5827,t,7,37,67,342
5828,t,0,0,0,0
5829,f,0,0,0,0
5830,t,20,37,58,58
5831,f,0,0,0,0
5832,t,0,5,35,310
5833,t,28,58,88,363
5834,t,0,1,15,290
5835,t,0,0,0,0
5836,t,4,13,40,213
5837,t,29,59,89,179
5838,t,0,0,0,51
5839,f,0,0,0,0
5840,t,8,37,67,342
5841,f,0,0,0,0
5842,t,0,20,50,50
5843,f,0,0,0,0
5844,t,19,44,74,348
5845,t,3,18,43,111
5846,t,0,0,0,0
5847,f,0,0,0,0
5848,t,0,0,3,19
5849,t,0,0,0,0
5850,t,15,45,75,345
5851,t,0,0,0,0
5852,t,13,40,70,70
5853,t,1,2,6,93
5854,t,0,0,0,0
5855,t,8,38,68,343
5856,t,2,32,62,337
5857,f,0,0,0,0
5858,t,2,2,2,83
5859,t,1,7,37,312
5860,t,12,34,56,321
5861,t,3,33,63,153
5862,f,0,0,0,0
5863,t,25,42,72,72
5864,t,0,0,0,249
5865,t,12,12,12,274
5866,t,11,27,57,57
5867,t,25,54,84,359
5868,t,17,47,77,83
5869,t,19,49,79,79
5870,t,0,11,28,280
5871,t,0,0,0,264
5872,t,1,8,32,109
5873,f,0,0,0,0
5874,t,28,58,88,88
5875,t,1,3,5,239
5876,t,1,23,45,124
5877,t,0,29,59,239
5878,t,0,0,0,0
5879,t,0,0,0,0
5880,f,0,0,0,0
5881,f,0,0,0,0
5882,t,7,37,67,342
5883,t,13,43,73,348
5884,t,0,0,0,0
5885,t,12,42,61,301
5886,f,0,0,0,0
5887,t,6,36,66,341
5888,t,10,36,66,334
5889,f,0,0,0,0
5890,f,0,0,0,0
5891,t,1,3,23,113
5892,t,10,20,50,133
5893,t,4,10,10,259
5894,t,4,18,42,42
5895,t,14,44,74,349
5896,t,0,0,0,0
5897,t,4,4,11,11
5898,t,24,54,84,359
5899,t,0,0,0,0
5900,t,7,37,67,157
5901,t,0,0,14,289
5902,t,5,15,21,76
5903,t,3,3,5,280
5904,f,0,0,0,0
5905,t,1,1,1,262
5906,f,0,0,0,0
5907,t,4,24,52,219
5908,t,0,0,0,244
5909,f,0,0,0,0
5910,f,0,0,0,0
5911,t,30,60,90,365
5912,t,16,46,76,351
5913,t,0,0,0,36
5914,t,28,58,88,88
5915,t,0,0,0,0
5916,t,1,7,37,312
5917,f,0,0,0,0
5918,f,0,0,0,0
5919,t,28,58,88,88
5920,f,0,0,0,0
5921,t,11,37,67,157
5922,t,5,35,65,182
5923,t,9,22,22,22
5924,t,0,0,0,0
5925,t,0,0,0,0
5926,t,0,0,0,256
5927,t,0,0,0,0
5928,f,0,0,0,0
5929,t,0,0,0,0
5930,t,5,5,5,122
5931,t,5,14,19,19
5932,f,0,0,0,0
5933,f,0,0,0,0
5934,t,0,0,0,0
5935,t,21,51,81,356
5936,f,0,0,0,0
5937,t,15,41,71,346
5938,t,6,36,66,341
5939,t,30,60,7,168
5940,t,6,22,52,327
5941,t,0,0,0,0
5942,t,12,25,53,318
5943,f,0,0,0,0
5944,t,7,27,56,317
5945,f,0,0,0,0
5946,t,0,0,0,0
5947,t,14,41,71,346
5948,t,0,2,13,236
5949,t,0,0,0,0
5950,t,29,59,89,179
5951,t,2,13,29,29
5952,t,0,0,0,0
5953,t,11,41,71,161
5954,t,19,49,67,320
5955,t,7,33,33,251
5956,t,0,5,35,35
5957,t,7,37,67,342
5958,f,0,0,0,0
5959,t,11,11,11,273
5960,t,30,60,90,167
5961,f,0,0,0,0
5962,t,0,0,0,120
5963,t,1,22,52,142
5964,t,0,0,0,0
5965,f,0,0,0,0
5966,t,0,0,0,0
5967,t,4,18,41,290
5968,t,10,40,70,345
5969,t,13,33,63,90
5970,t,2,7,37,141
5971,f,0,0,0,0
5972,f,0,0,0,0
5973,t,2,10,34,305
5974,t,0,0,0,0
5975,t,0,0,0,0
5976,f,0,0,0,0
5977,t,0,0,0,0
5978,f,0,0,0,0
5979,t,28,58,88,363
5980,t,15,44,74,349
5981,t,0,0,0,0
5982,t,0,4,4,10
5983,f,0,0,0,0
5984,f,0,0,0,0
5985,f,0,0,0,0
5986,t,7,16,16,16
5987,t,0,0,0,0
5988,t,0,0,0,365
5989,t,7,8,21,111
5990,f,0,0,0,0
5991,t,0,0,0,33
5992,t,0,0,0,0
5993,f,0,0,0,0
5994,t,11,33,58,333
5995,f,0,0,0,0
5996,t,16,46,76,76
5997,f,0,0,0,0
5998,t,3,6,31,44
5999,t,0,0,0,0
6000,t,0,25,25,25
6001,t,6,36,66,341
6002,t,22,52,82,357
6003,t,7,37,59,59
6004,f,0,0,0,0
6005,t,0,0,6,281
6006,t,14,35,56,320
6007,t,0,0,0,247
6008,t,0,0,0,0
6009,f,0,0,0,0
6010,t,0,0,0,40
6011,t,0,1,27,27
6012,t,3,14,18,186
6013,t,2,6,6,255
6014,t,0,0,0,0
6015,t,4,8,29,103
6016,t,15,23,47,311
6017,t,19,49,79,353
6018,t,0,0,0,0
6019,t,30,57,86,361
6020,t,0,0,0,0
6021,t,0,22,52,327
6022,t,2,2,20,212
6023,t,8,25,55,330
6024,t,0,2,7,217
6025,f,0,0,0,0
6026,t,15,45,75,75
6027,f,0,0,0,0
6028,t,2,11,19,36
6029,t,0,0,1,252
6030,t,18,48,78,258
6031,f,0,0,0,0
6032,t,18,48,78,353
6033,t,0,1,15,15
6034,t,3,14,16,160
6035,t,0,0,0,32
6036,t,0,0,0,0
6037,t,6,36,66,341
6038,t,0,0,5,280
6039,t,30,60,90,365
6040,t,3,5,24,279
6041,f,0,0,0,0
6042,f,0,0,0,0
6043,t,0,29,59,59
6044,t,20,20,20,265
6045,t,10,24,54,54
6046,t,1,3,11,248
6047,t,7,10,10,103
6048,f,0,0,0,0
6049,t,10,40,70,344
6050,t,23,53,83,358
6051,f,0,0,0,0
6052,t,18,48,78,78
6053,f,0,0,0,0
6054,t,0,15,45,320
6055,f,0,0,0,0
6056,t,6,16,42,115
6057,t,0,22,52,168
6058,f,0,0,0,0
6059,t,0,0,0,253
6060,t,14,28,54,329
6061,t,0,0,0,0
6062,t,5,34,64,339
6063,t,1,4,4,273
6064,t,0,6,36,311
6065,t,0,0,0,0
6066,t,2,18,46,310
6067,t,0,0,0,0
6068,t,0,5,35,35
6069,t,0,0,8,8
6070,t,0,0,0,0
6071,t,1,7,37,312
6072,t,5,15,45,129
6073,t,6,6,6,104
6074,t,0,6,36,311
6075,t,0,0,0,0
6076,f,0,0,0,0
6077,t,30,60,90,365
6078,t,13,43,73,335
6079,t,0,14,40,71
6080,t,0,3,23,23
6081,t,7,27,32,122
6082,f,0,0,0,0
6083,t,0,0,0,0
6084,t,0,0,0,64
6085,f,0,0,0,0
6086,t,6,34,64,145
6087,t,0,0,29,209
